Ticker,Date,compound,neg,neu,pos
ASO,2021-03-31,0.4278,0.0,0.712,0.288
BTT,2021-04-07,0.0,0.0,1.0,0.0
BTT,2021-04-06,0.5267,0.0,0.469,0.531
BTT,2021-04-05,-0.5859,0.408,0.402,0.19
BTT,2021-04-05,0.7506,0.0,0.652,0.348
BTT,2021-04-05,0.0,0.0,1.0,0.0
BTT,2021-04-05,0.0,0.0,1.0,0.0
BTT,2021-04-05,0.296,0.0,0.645,0.355
BTT,2021-04-05,-0.34,0.545,0.455,0.0
BTT,2021-04-05,0.0,0.0,1.0,0.0
BTT,2021-04-05,0.0,0.0,1.0,0.0
BTT,2021-04-05,-0.25,0.182,0.818,0.0
BTT,2021-04-05,0.0,0.0,1.0,0.0
BTT,2021-04-05,0.0,0.0,1.0,0.0
BTT,2021-04-05,0.2732,0.0,0.741,0.259
BTT,2021-04-04,0.0,0.0,1.0,0.0
BTT,2021-04-04,0.0,0.0,1.0,0.0
BTT,2021-04-04,0.4939,0.0,0.775,0.225
BTT,2021-04-04,0.0,0.0,1.0,0.0
BTT,2021-04-04,0.1779,0.0,0.932,0.068
BTT,2021-04-04,0.0258,0.0,0.958,0.042
BTT,2021-04-04,0.0,0.0,1.0,0.0
BTT,2021-04-03,0.0,0.0,1.0,0.0
BTT,2021-04-03,0.0,0.0,1.0,0.0
BTT,2021-04-03,0.368,0.0,0.664,0.336
BTT,2021-04-03,0.0,0.0,1.0,0.0
BTT,2021-04-03,0.3182,0.0,0.883,0.117
BTT,2021-04-02,0.0,0.0,1.0,0.0
BTT,2021-04-02,0.4215,0.0,0.517,0.483
BTT,2021-04-02,0.0,0.0,1.0,0.0
BTT,2021-04-01,-0.34,0.545,0.455,0.0
BTT,2021-04-01,0.7506,0.0,0.584,0.416
BTT,2021-04-01,0.0,0.0,1.0,0.0
BTT,2021-04-01,0.0,0.0,1.0,0.0
BTT,2021-04-01,0.0,0.0,1.0,0.0
BTT,2021-03-31,0.0,0.0,1.0,0.0
BTT,2021-03-31,0.0258,0.0,0.845,0.155
BTT,2021-03-31,0.0,0.0,1.0,0.0
RKT,2021-04-07,0.4466,0.0,0.753,0.247
RKT,2021-04-07,0.296,0.0,0.645,0.355
RKT,2021-04-07,0.4278,0.0,0.832,0.168
RKT,2021-04-07,0.4278,0.0,0.821,0.179
RKT,2021-04-07,-0.5719,0.198,0.802,0.0
RKT,2021-04-07,0.7003,0.0,0.674,0.326
RKT,2021-04-07,0.0,0.0,1.0,0.0
RKT,2021-04-06,0.0,0.0,1.0,0.0
RKT,2021-04-06,0.2732,0.0,0.769,0.231
RKT,2021-04-06,0.4847,0.0,0.56,0.44
RKT,2021-04-06,-0.1027,0.091,0.909,0.0
RKT,2021-04-06,0.0,0.0,1.0,0.0
RKT,2021-04-06,0.0,0.0,1.0,0.0
RKT,2021-04-06,-0.1027,0.091,0.909,0.0
RKT,2021-04-06,0.3818,0.0,0.833,0.167
RKT,2021-04-06,0.4215,0.0,0.882,0.118
RKT,2021-04-06,0.0,0.0,1.0,0.0
RKT,2021-04-05,0.3182,0.0,0.685,0.315
RKT,2021-04-05,0.765,0.073,0.734,0.194
RKT,2021-04-05,0.0,0.0,1.0,0.0
RKT,2021-04-04,-0.3089,0.139,0.861,0.0
RKT,2021-04-03,0.0,0.0,1.0,0.0
RKT,2021-04-03,0.0,0.0,1.0,0.0
RKT,2021-04-03,0.0,0.0,1.0,0.0
RKT,2021-04-03,0.0,0.0,1.0,0.0
RKT,2021-04-02,0.0,0.0,1.0,0.0
RKT,2021-04-02,0.6408,0.0,0.572,0.428
RKT,2021-04-01,0.3566,0.0,0.816,0.184
RKT,2021-04-01,0.7531,0.0,0.402,0.598
RKT,2021-04-01,0.0,0.0,1.0,0.0
RKT,2021-04-01,0.0,0.0,1.0,0.0
RKT,2021-04-01,-0.1779,0.061,0.896,0.044
RKT,2021-04-01,0.5719,0.0,0.598,0.402
RKT,2021-04-01,0.3612,0.0,0.667,0.333
RKT,2021-04-01,-0.4404,0.266,0.734,0.0
RKT,2021-04-01,0.296,0.0,0.82,0.18
RKT,2021-03-31,0.296,0.0,0.761,0.239
RKT,2021-03-31,0.2732,0.0,0.323,0.677
RKT,2021-03-31,0.0,0.0,1.0,0.0
RKT,2021-03-31,-0.7579,0.168,0.76,0.073
RKT,2021-03-31,0.3919,0.0,0.654,0.346
RKT,2021-03-31,0.0,0.0,1.0,0.0
RKT,2021-03-31,0.0,0.0,1.0,0.0
RKT,2021-03-31,0.0,0.0,1.0,0.0
RKT,2021-03-31,-0.5719,0.222,0.778,0.0
RKT,2021-03-31,0.6739,0.0,0.619,0.381
VIAC,2021-04-07,-0.5106,0.32,0.68,0.0
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.4278,0.0,0.414,0.586
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.3947,0.138,0.543,0.319
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.4215,0.0,0.517,0.483
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.0258,0.113,0.769,0.118
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-06,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,-0.0772,0.19,0.632,0.178
VIAC,2021-04-05,-0.0772,0.183,0.645,0.172
VIAC,2021-04-05,-0.0772,0.183,0.645,0.172
VIAC,2021-04-05,0.4278,0.0,0.712,0.288
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-05,0.34,0.0,0.556,0.444
VIAC,2021-04-05,0.0,0.0,1.0,0.0
VIAC,2021-04-04,0.5106,0.0,0.732,0.268
VIAC,2021-04-04,0.5106,0.0,0.732,0.268
VIAC,2021-04-03,0.0,0.0,1.0,0.0
VIAC,2021-04-03,-0.2732,0.123,0.877,0.0
VIAC,2021-04-02,0.4019,0.0,0.526,0.474
VIAC,2021-04-02,0.4278,0.0,0.414,0.586
VIAC,2021-04-02,0.0,0.0,1.0,0.0
VIAC,2021-04-02,0.0,0.0,1.0,0.0
VIAC,2021-04-02,0.2023,0.0,0.735,0.265
VIAC,2021-04-01,-0.4588,0.429,0.571,0.0
VIAC,2021-04-01,0.0,0.0,1.0,0.0
VIAC,2021-04-01,0.4215,0.0,0.517,0.483
VIAC,2021-04-01,0.0,0.0,1.0,0.0
VIAC,2021-04-01,0.4019,0.0,0.526,0.474
VIAC,2021-04-01,0.694,0.137,0.399,0.464
VIAC,2021-04-01,-0.8402,0.341,0.529,0.13
VIAC,2021-04-01,0.0,0.0,1.0,0.0
VIAC,2021-04-01,-0.1195,0.123,0.774,0.103
VIAC,2021-04-01,0.743,0.0,0.451,0.549
VIAC,2021-04-01,0.6166,0.0,0.544,0.456
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,-0.296,0.216,0.784,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
VIAC,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,0.2732,0.0,0.811,0.189
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,-0.5719,0.198,0.802,0.0
EV,2021-04-07,0.4278,0.0,0.514,0.486
EV,2021-04-07,0.4588,0.0,0.5,0.5
EV,2021-04-07,0.296,0.0,0.905,0.095
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,0.4588,0.0,0.5,0.5
EV,2021-04-07,0.7184,0.0,0.708,0.292
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-07,-0.8156,0.213,0.711,0.076
EV,2021-04-07,0.8658,0.0,0.662,0.338
EV,2021-04-07,0.8176,0.0,0.653,0.347
EV,2021-04-07,0.8176,0.0,0.653,0.347
EV,2021-04-07,-0.7749,0.168,0.796,0.037
EV,2021-04-07,-0.5267,0.167,0.833,0.0
EV,2021-04-07,-0.5267,0.167,0.833,0.0
EV,2021-04-07,-0.5267,0.167,0.833,0.0
EV,2021-04-07,0.0,0.0,1.0,0.0
EV,2021-04-06,-0.2263,0.192,0.808,0.0
EV,2021-04-06,0.4588,0.0,0.625,0.375
EV,2021-04-06,-0.3182,0.125,0.792,0.083
EV,2021-04-06,0.6486,0.0,0.629,0.371
EV,2021-04-06,0.0,0.0,1.0,0.0
EV,2021-04-06,0.4588,0.0,0.625,0.375
EV,2021-04-06,0.0,0.0,1.0,0.0
EV,2021-04-06,0.4588,0.0,0.667,0.333
EV,2021-04-06,0.6166,0.0,0.427,0.573
EV,2021-04-06,0.0,0.0,1.0,0.0
EV,2021-04-06,0.0,0.0,1.0,0.0
EV,2021-04-06,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.2057,0.0,0.92,0.08
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.7125,0.0,0.503,0.497
EV,2021-04-05,-0.1531,0.261,0.522,0.216
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.0,0.0,1.0,0.0
EV,2021-04-05,0.3612,0.0,0.545,0.455
EV,2021-04-04,0.0,0.0,1.0,0.0
EV,2021-04-04,0.0,0.0,1.0,0.0
EV,2021-04-04,0.0,0.0,1.0,0.0
EV,2021-04-04,-0.3182,0.247,0.753,0.0
EV,2021-04-04,0.765,0.0,0.602,0.398
EV,2021-04-03,0.0,0.0,1.0,0.0
EV,2021-04-03,0.9261,0.0,0.777,0.223
EV,2021-04-03,0.9261,0.0,0.777,0.223
EV,2021-04-03,0.4404,0.0,0.508,0.492
EV,2021-04-03,0.4404,0.0,0.508,0.492
EV,2021-04-03,0.0,0.0,1.0,0.0
EV,2021-04-03,0.9261,0.0,0.777,0.223
EV,2021-04-03,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.0509,0.15,0.65,0.199
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.7598,0.0,0.628,0.372
EV,2021-04-02,0.9261,0.0,0.777,0.223
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-02,0.9433,0.0,0.75,0.25
EV,2021-04-01,-0.3612,0.169,0.731,0.1
EV,2021-04-01,-0.3612,0.169,0.731,0.1
EV,2021-04-01,0.3182,0.0,0.777,0.223
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-04-01,0.6249,0.0,0.806,0.194
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-04-01,0.9499,0.059,0.532,0.409
EV,2021-04-01,0.9141,0.06,0.603,0.336
EV,2021-04-01,-0.34,0.091,0.909,0.0
EV,2021-04-01,-0.4767,0.134,0.866,0.0
EV,2021-04-01,0.5086,0.0,0.583,0.417
EV,2021-04-01,0.8867,0.0,0.639,0.361
EV,2021-04-01,-0.7579,0.481,0.519,0.0
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-04-01,0.743,0.0,0.69,0.31
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-04-01,0.3182,0.0,0.753,0.247
EV,2021-04-01,0.0,0.0,1.0,0.0
EV,2021-03-31,0.34,0.0,0.87,0.13
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,0.5859,0.0,0.714,0.286
EV,2021-03-31,0.8695,0.059,0.574,0.367
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,-0.34,0.211,0.789,0.0
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,0.3612,0.0,0.94,0.06
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,-0.2247,0.161,0.718,0.121
EV,2021-03-31,0.25,0.0,0.875,0.125
EV,2021-03-31,0.25,0.0,0.846,0.154
EV,2021-03-31,0.0,0.0,1.0,0.0
EV,2021-03-31,0.7597,0.047,0.74,0.213
EV,2021-03-31,0.9196,0.0,0.516,0.484
EV,2021-03-31,0.6597,0.0,0.69,0.31
EV,2021-03-31,0.0,0.0,1.0,0.0
KEY,2021-04-06,0.0,0.0,1.0,0.0
KEY,2021-04-06,0.0,0.0,1.0,0.0
KEY,2021-04-04,0.0,0.0,1.0,0.0
KEY,2021-04-03,0.9261,0.0,0.777,0.223
KEY,2021-04-03,0.9261,0.0,0.777,0.223
KEY,2021-04-03,0.9261,0.0,0.777,0.223
KEY,2021-04-03,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.0,0.0,1.0,0.0
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9261,0.0,0.777,0.223
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-02,0.9433,0.0,0.75,0.25
KEY,2021-04-01,0.0,0.0,1.0,0.0
KEY,2021-04-01,0.0,0.0,1.0,0.0
KEY,2021-04-01,0.0,0.0,1.0,0.0
NNOX,2021-04-07,0.7856,0.0,0.639,0.361
NNOX,2021-04-07,-0.7297,0.467,0.533,0.0
NNOX,2021-04-07,0.7943,0.105,0.558,0.337
NNOX,2021-04-06,0.8225,0.0,0.728,0.272
NNOX,2021-04-06,-0.0943,0.252,0.459,0.289
NNOX,2021-04-05,0.0,0.0,1.0,0.0
NNOX,2021-04-05,0.4404,0.0,0.256,0.744
NNOX,2021-04-05,-0.0315,0.057,0.891,0.052
NNOX,2021-04-05,0.0,0.0,1.0,0.0
NNOX,2021-04-04,0.4767,0.0,0.659,0.341
NNOX,2021-04-04,0.4767,0.0,0.693,0.307
NNOX,2021-04-04,0.0,0.0,1.0,0.0
NNOX,2021-04-04,0.0,0.0,1.0,0.0
NNOX,2021-04-04,0.4215,0.118,0.588,0.294
NNOX,2021-04-04,0.25,0.0,0.778,0.222
NNOX,2021-04-04,0.4215,0.118,0.588,0.294
NNOX,2021-04-04,0.4215,0.118,0.588,0.294
NNOX,2021-04-04,0.0,0.0,1.0,0.0
NNOX,2021-04-03,0.0,0.0,1.0,0.0
NNOX,2021-04-03,0.0,0.0,1.0,0.0
NNOX,2021-04-02,0.8397,0.037,0.757,0.205
NNOX,2021-04-02,0.2213,0.121,0.736,0.143
NNOX,2021-04-02,0.0,0.0,1.0,0.0
NNOX,2021-04-02,-0.1027,0.213,0.6,0.187
NNOX,2021-04-02,-0.5423,0.333,0.667,0.0
NNOX,2021-04-01,0.34,0.0,0.556,0.444
HOFV,2021-04-06,0.0,0.0,1.0,0.0
HOFV,2021-04-06,-0.5423,0.2,0.8,0.0
HOFV,2021-04-06,0.6523,0.0,0.429,0.571
HOFV,2021-04-05,0.0,0.0,1.0,0.0
HOFV,2021-04-05,0.0,0.0,1.0,0.0
HOFV,2021-04-05,0.0,0.0,1.0,0.0
HOFV,2021-04-05,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.4588,0.0,0.786,0.214
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-04,-0.296,0.688,0.312,0.0
HOFV,2021-04-04,0.0,0.0,1.0,0.0
HOFV,2021-04-03,0.3182,0.051,0.852,0.097
HOFV,2021-04-03,-0.7269,0.147,0.812,0.041
HOFV,2021-04-03,0.7555,0.0,0.736,0.264
HOFV,2021-04-02,0.0,0.0,1.0,0.0
HOFV,2021-04-02,0.7125,0.0,0.288,0.712
HOFV,2021-04-02,0.0,0.0,1.0,0.0
HOFV,2021-04-01,0.0,0.0,1.0,0.0
HOFV,2021-04-01,0.0,0.0,1.0,0.0
HOFV,2021-04-01,0.6908,0.0,0.86,0.14
HOFV,2021-04-01,0.0,0.0,1.0,0.0
HOFV,2021-04-01,0.0,0.0,1.0,0.0
HOFV,2021-03-31,0.4215,0.0,0.517,0.483
HOFV,2021-03-31,0.4588,0.0,0.5,0.5
HOFV,2021-03-31,0.0,0.0,1.0,0.0
HOFV,2021-03-31,0.0,0.0,1.0,0.0
HOFV,2021-03-31,0.0,0.0,1.0,0.0
HOFV,2021-03-31,0.0,0.0,1.0,0.0
MVIS,2021-04-07,0.0,0.0,1.0,0.0
MVIS,2021-04-06,0.0,0.0,1.0,0.0
MVIS,2021-04-06,0.0,0.0,1.0,0.0
MVIS,2021-04-06,0.0,0.0,1.0,0.0
MVIS,2021-04-06,0.0,0.0,1.0,0.0
MVIS,2021-04-05,0.0,0.0,1.0,0.0
MVIS,2021-04-05,0.0,0.0,1.0,0.0
MVIS,2021-04-03,0.0,0.0,1.0,0.0
MVIS,2021-04-01,0.0,0.0,1.0,0.0
MVIS,2021-04-01,0.0,0.0,1.0,0.0
MVIS,2021-04-01,0.4549,0.0,0.937,0.063
MVIS,2021-04-01,0.0,0.0,1.0,0.0
MVIS,2021-04-01,0.5994,0.0,0.766,0.234
MVIS,2021-04-01,0.5859,0.0,0.441,0.559
MVIS,2021-04-01,0.5608,0.097,0.641,0.262
MVIS,2021-04-01,0.2782,0.0,0.485,0.515
MVIS,2021-03-31,0.6249,0.119,0.541,0.341
MVIS,2021-03-31,0.7783,0.065,0.738,0.196
MVIS,2021-03-31,0.2732,0.0,0.323,0.677
MVIS,2021-03-31,0.0,0.0,1.0,0.0
MVIS,2021-03-31,0.0,0.0,1.0,0.0
MVIS,2021-03-31,0.3612,0.0,0.667,0.333
MVIS,2021-03-31,0.34,0.0,0.821,0.179
MVIS,2021-03-31,0.3612,0.0,0.615,0.385
MVIS,2021-03-31,0.7184,0.0,0.625,0.375
MVIS,2021-03-31,-0.3182,0.204,0.796,0.0
MVIS,2021-03-31,0.0,0.0,1.0,0.0
MVIS,2021-03-31,0.0,0.0,1.0,0.0
MVIS,2021-03-31,0.0,0.0,1.0,0.0
MVIS,2021-03-31,0.0,0.0,1.0,0.0
